NP_001346644.1	XP_017210088.1	48.443	289	148	1	324	612	49	336	1.75e-87	279
NP_001346644.1	XP_017210088.1	38.551	345	206	5	124	466	48	388	4.60e-69	231
NP_001346644.1	XP_017210088.1	37.846	325	196	5	116	438	68	388	2.78e-62	213
NP_001346644.1	XP_017210088.1	36.644	292	182	3	113	404	93	381	6.98e-53	187
NP_001346644.1	XP_021330547.1	48.000	325	168	1	287	611	40	363	1.16e-96	303
NP_001346644.1	XP_021330547.1	45.245	347	186	3	262	606	44	388	1.48e-96	302
NP_001346644.1	XP_021330547.1	43.020	351	195	4	230	578	41	388	1.06e-88	282
NP_001346644.1	XP_021330547.1	48.443	289	148	1	324	612	49	336	1.75e-87	279
NP_001346644.1	XP_021330547.1	38.551	345	206	5	124	466	48	388	4.60e-69	231
NP_001346644.1	XP_021330547.1	37.846	325	196	5	116	438	68	388	2.78e-62	213
NP_001346644.1	XP_021330547.1	36.644	292	182	3	113	404	93	381	6.98e-53	187
NP_001346644.1	XP_021325060.1	39.085	481	261	6	157	610	60	535	1.84e-96	308
NP_001346644.1	XP_021325060.1	35.802	486	276	8	115	572	74	551	4.15e-76	255
NP_001346644.1	XP_021325060.1	36.842	399	232	6	136	520	163	555	6.08e-69	236
NP_001346644.1	XP_021325060.1	38.372	344	181	4	302	617	62	402	2.61e-60	213
NP_001346644.1	XP_021325060.1	38.989	277	149	5	353	626	57	316	1.35e-45	172
NP_001346644.1	XP_021327018.1	48.000	325	168	1	287	611	40	363	2.09e-96	302
NP_001346644.1	XP_021327018.1	45.245	347	186	3	262	606	44	388	2.64e-96	302
NP_001346644.1	XP_021327018.1	43.020	351	195	4	230	578	41	388	1.78e-88	281
NP_001346644.1	XP_021327018.1	48.443	289	148	1	324	612	49	336	2.39e-87	278
NP_001346644.1	XP_021327018.1	38.551	345	206	5	124	466	48	388	1.23e-68	229
NP_001346644.1	XP_021327018.1	37.846	325	196	5	116	438	68	388	6.65e-62	211
NP_001346644.1	XP_021327018.1	34.317	271	173	4	113	381	121	388	6.18e-42	157
NP_001346644.1	XP_021322178.1	43.829	397	219	4	215	611	27	419	2.43e-96	303
NP_001346644.1	XP_021322178.1	42.424	396	218	4	244	632	27	419	1.22e-92	293
NP_001346644.1	XP_021322178.1	39.950	398	235	4	130	527	26	419	2.47e-86	277
NP_001346644.1	XP_021322178.1	38.860	386	232	4	115	500	39	420	1.25e-76	251
NP_001346644.1	XP_021322178.1	38.079	302	183	4	114	415	122	419	1.96e-53	190
NP_001346644.1	XP_021331425.1	43.529	340	190	2	273	612	7	344	3.66e-96	300
NP_001346644.1	XP_021331425.1	42.690	342	193	3	244	585	7	345	2.38e-91	287
NP_001346644.1	XP_021331425.1	43.440	343	190	4	187	529	7	345	3.28e-91	287
NP_001346644.1	XP_021331425.1	43.149	343	191	4	215	557	7	345	9.08e-90	283
NP_001346644.1	XP_021331425.1	41.108	343	198	4	159	501	7	345	2.43e-82	264
NP_001346644.1	XP_021331425.1	45.560	259	140	1	354	612	3	260	1.74e-72	238
NP_001346644.1	XP_021331425.1	37.838	333	203	4	113	445	17	345	9.31e-68	226
NP_001346644.1	XP_005174044.1	35.857	502	316	5	113	614	94	589	8.00e-96	310
NP_001346644.1	XP_005174044.1	37.243	486	299	5	119	604	212	691	1.27e-92	302
NP_001346644.1	XP_005174044.1	35.317	521	305	5	118	611	155	670	2.73e-92	301
NP_001346644.1	XP_005174044.1	37.500	368	225	3	244	611	58	420	2.98e-73	250
NP_001346644.1	XP_005174044.1	35.312	337	208	4	302	631	58	391	8.54e-57	205
NP_001346644.1	XP_005174044.1	33.779	299	193	4	115	413	404	697	7.27e-42	162
NP_001346644.1	XP_021325340.1	42.607	399	225	4	185	583	95	489	9.21e-96	315
NP_001346644.1	XP_021325340.1	34.955	555	323	9	105	631	299	843	1.47e-94	311
NP_001346644.1	XP_021325340.1	42.714	398	224	4	215	612	97	490	1.88e-94	311
NP_001346644.1	XP_021325340.1	43.784	370	205	3	242	611	95	461	7.21e-88	294
NP_001346644.1	XP_021325340.1	34.363	518	317	6	113	611	219	732	6.23e-85	286
NP_001346644.1	XP_021325340.1	35.135	518	301	7	116	607	390	898	8.97e-83	280
NP_001346644.1	XP_021325340.1	38.974	390	234	4	166	555	104	489	7.50e-81	275
NP_001346644.1	XP_021325340.1	43.548	310	174	1	302	611	564	872	1.41e-76	263
NP_001346644.1	XP_021325340.1	32.887	523	300	7	136	611	102	620	8.96e-75	258
NP_001346644.1	XP_021325340.1	42.014	288	166	1	325	612	92	378	5.63e-68	239
NP_001346644.1	XP_021325340.1	38.286	350	212	4	122	471	144	489	2.09e-64	229
NP_001346644.1	XP_021325340.1	39.884	173	97	1	466	631	92	264	1.48e-30	129
NP_001346644.1	XP_017209955.1	42.350	366	208	3	244	609	82	444	9.57e-96	302
NP_001346644.1	XP_017209955.1	41.779	371	214	2	241	611	50	418	6.27e-89	285
NP_001346644.1	XP_017209955.1	40.576	382	222	5	144	525	68	444	2.89e-87	280
NP_001346644.1	XP_017209955.1	43.354	316	175	2	302	617	82	393	2.00e-84	273
NP_001346644.1	XP_017209955.1	38.187	364	221	4	134	497	85	444	5.79e-78	256
NP_001346644.1	XP_017209955.1	46.640	253	127	2	386	631	82	333	1.23e-69	234
NP_001346644.1	XP_017209955.1	36.056	355	223	4	115	469	94	444	3.43e-67	228
NP_001346644.1	XP_017209955.1	36.213	301	189	3	114	414	149	446	3.54e-54	192
NP_001346644.1	XP_017208863.2	37.170	530	297	6	114	611	643	1168	1.35e-95	321
NP_001346644.1	XP_017208863.2	37.689	528	293	6	116	611	701	1224	2.55e-94	317
NP_001346644.1	XP_017208863.2	35.917	529	305	5	116	613	757	1282	2.80e-90	306
NP_001346644.1	XP_017208863.2	38.767	503	269	7	141	611	617	1112	3.45e-90	306
NP_001346644.1	XP_017208863.2	36.576	514	255	8	185	631	602	1111	3.99e-88	300
NP_001346644.1	XP_017208863.2	41.962	367	210	3	242	608	60	423	3.48e-80	278
NP_001346644.1	XP_017208863.2	42.744	379	210	5	202	580	52	423	2.09e-79	275
NP_001346644.1	XP_017208863.2	40.051	392	230	5	185	576	60	446	3.65e-78	272
NP_001346644.1	XP_017208863.2	42.398	342	195	2	271	612	60	399	2.24e-76	266
NP_001346644.1	XP_017208863.2	44.792	288	158	1	325	612	599	885	1.94e-69	246
NP_001346644.1	XP_017208863.2	42.812	313	167	3	328	631	60	369	3.84e-69	246
NP_001346644.1	XP_017208863.2	36.508	378	235	5	115	492	74	446	2.96e-59	216
NP_001346644.1	XP_017208863.2	23.973	146	111	0	115	260	326	471	1.84e-04	46.2
NP_001346644.1	XP_021331477.1	42.278	395	222	5	215	608	78	467	1.38e-95	304
NP_001346644.1	XP_021331477.1	41.667	396	225	6	158	552	77	467	1.28e-94	301
NP_001346644.1	XP_021331477.1	41.570	344	198	3	269	612	74	414	8.34e-88	283
NP_001346644.1	XP_021331477.1	37.183	355	217	5	115	468	118	467	1.59e-68	233
NP_001346644.1	XP_021331477.1	30.769	208	137	2	90	291	254	460	1.06e-22	103
NP_001346644.1	XP_017211311.1	42.278	395	222	5	215	608	78	467	1.38e-95	304
NP_001346644.1	XP_017211311.1	41.667	396	225	6	158	552	77	467	1.28e-94	301
NP_001346644.1	XP_017211311.1	41.570	344	198	3	269	612	74	414	8.34e-88	283
NP_001346644.1	XP_017211311.1	37.183	355	217	5	115	468	118	467	1.59e-68	233
NP_001346644.1	XP_017211311.1	30.769	208	137	2	90	291	254	460	1.06e-22	103
NP_001346644.1	XP_021331394.1	46.154	338	179	3	275	612	2	336	1.52e-95	298
NP_001346644.1	XP_021331394.1	46.326	313	167	1	304	616	2	313	6.91e-94	294
NP_001346644.1	XP_021331394.1	45.238	336	179	5	217	552	2	332	6.75e-90	283
NP_001346644.1	XP_021331394.1	43.582	335	185	4	246	580	2	332	2.37e-86	274
NP_001346644.1	XP_021331394.1	42.515	334	187	5	191	524	4	332	7.42e-86	273
NP_001346644.1	XP_021331394.1	41.692	331	188	5	166	496	7	332	2.03e-81	261
NP_001346644.1	XP_021331394.1	38.623	334	200	5	135	468	4	332	1.93e-67	224
NP_001346644.1	XP_021331394.1	36.923	325	200	5	116	440	13	332	3.31e-59	203
NP_001346644.1	XP_005161595.2	44.892	372	202	3	241	612	53	421	1.72e-95	301
NP_001346644.1	XP_005161595.2	43.280	372	207	4	184	555	53	420	6.68e-90	286
NP_001346644.1	XP_005161595.2	43.767	361	199	4	167	527	64	420	1.89e-89	285
NP_001346644.1	XP_005161595.2	44.377	329	181	2	287	614	40	367	2.95e-82	266
NP_001346644.1	XP_005161595.2	38.936	357	214	4	115	471	68	420	5.56e-67	226
NP_001346644.1	XP_005161595.2	38.202	356	209	6	88	441	72	418	1.80e-64	219
NP_001346644.1	XP_005161595.2	37.906	277	161	4	114	386	151	420	1.17e-45	168
NP_001346644.1	XP_017211125.2	47.195	303	159	1	301	603	1	302	1.77e-95	297
NP_001346644.1	XP_017211125.2	46.053	304	162	2	272	575	1	302	1.72e-92	290
NP_001346644.1	XP_017211125.2	48.239	284	146	1	329	612	1	283	2.07e-90	284
NP_001346644.1	XP_017211125.2	43.137	306	170	4	158	463	1	302	2.19e-77	250
NP_001346644.1	XP_017211125.2	38.206	301	182	4	135	435	6	302	4.86e-64	215
NP_001346644.1	XP_017211125.2	36.610	295	184	3	116	410	15	306	4.41e-61	207
NP_001346644.1	XP_017211125.2	23.656	93	71	0	113	205	208	300	0.021	38.9
NP_001346644.1	XP_021326992.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326992.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326992.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326992.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326992.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326992.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326992.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326992.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326992.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326991.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326991.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326991.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326991.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326991.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326991.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326991.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326991.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326991.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326990.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326990.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326990.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326990.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326990.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326990.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326990.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326990.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326990.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326989.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326989.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326989.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326989.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326989.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326989.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326989.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326989.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326989.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326988.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326988.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326988.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326988.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326988.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326988.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326988.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326988.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326988.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326987.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326987.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326987.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326987.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326987.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326987.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326987.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326987.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326987.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326986.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021326986.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021326986.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021326986.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021326986.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021326986.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021326986.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021326986.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021326986.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330529.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330529.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330529.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330529.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330529.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330529.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330529.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330529.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330529.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330528.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330528.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330528.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330528.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330528.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330528.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330528.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330528.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330528.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330527.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330527.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330527.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330527.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330527.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330527.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330527.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330527.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330527.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330526.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330526.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330526.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330526.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330526.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330526.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330526.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330526.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330526.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330525.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330525.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330525.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330525.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330525.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330525.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330525.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330525.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330525.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330524.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330524.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330524.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330524.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330524.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330524.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330524.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330524.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330524.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021330523.1	45.266	338	183	2	270	607	72	407	2.47e-95	300
NP_001346644.1	XP_021330523.1	45.000	340	183	4	212	551	72	407	1.40e-89	285
NP_001346644.1	XP_021330523.1	45.541	314	170	1	299	612	72	384	6.35e-89	283
NP_001346644.1	XP_021330523.1	41.056	341	195	6	156	495	72	407	2.15e-80	261
NP_001346644.1	XP_021330523.1	43.269	312	169	3	327	631	72	382	4.61e-80	260
NP_001346644.1	XP_021330523.1	40.541	333	194	4	135	467	79	407	4.22e-74	244
NP_001346644.1	XP_021330523.1	43.860	285	152	3	354	631	71	354	6.35e-73	241
NP_001346644.1	XP_021330523.1	36.644	292	182	3	115	406	115	403	4.85e-55	194
NP_001346644.1	XP_021330523.1	35.565	239	151	3	118	356	174	409	8.20e-43	160
NP_001346644.1	XP_021326998.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021326998.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021326998.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021326998.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021326998.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021326998.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021326998.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021326998.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021326998.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021326997.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021326997.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021326997.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021326997.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021326997.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021326997.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021326997.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021326997.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021326997.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021326996.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021326996.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021326996.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021326996.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021326996.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021326996.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021326996.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021326996.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021326996.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021326995.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021326995.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021326995.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021326995.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021326995.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021326995.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021326995.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021326995.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021326995.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021326994.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021326994.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021326994.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021326994.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021326994.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021326994.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021326994.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021326994.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021326994.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021326993.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021326993.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021326993.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021326993.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021326993.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021326993.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021326993.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021326993.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021326993.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021330536.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021330536.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021330536.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021330536.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021330536.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021330536.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021330536.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021330536.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021330536.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021330534.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021330534.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021330534.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021330534.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021330534.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021330534.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
NP_001346644.1	XP_021330534.1	43.860	285	152	3	354	631	52	335	5.38e-73	241
NP_001346644.1	XP_021330534.1	36.644	292	182	3	115	406	96	384	3.30e-55	194
NP_001346644.1	XP_021330534.1	35.565	239	151	3	118	356	155	390	5.61e-43	160
NP_001346644.1	XP_021330533.1	45.266	338	183	2	270	607	53	388	2.50e-95	300
NP_001346644.1	XP_021330533.1	45.000	340	183	4	212	551	53	388	1.40e-89	285
NP_001346644.1	XP_021330533.1	45.541	314	170	1	299	612	53	365	6.03e-89	283
NP_001346644.1	XP_021330533.1	41.056	341	195	6	156	495	53	388	2.06e-80	261
NP_001346644.1	XP_021330533.1	43.269	312	169	3	327	631	53	363	4.50e-80	259
NP_001346644.1	XP_021330533.1	40.541	333	194	4	135	467	60	388	3.57e-74	244
